Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sales,Quantity,Discount,Profit
8232,CA-2016-162355,6/30/2016,07-02-2016,Second Class,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,1266.86,7,0,291.3778
8236,CA-2017-102204,05-01-2017,05-06-2017,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,933.262,4,0.45,-458.1468
8237,CA-2017-102204,05-01-2017,05-06-2017,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,2803.92,5,0.2,0
8241,CA-2017-103065,10/20/2017,10/20/2017,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,43.936,4,0.2,6.0412
8245,CA-2014-109897,08-12-2014,8/16/2014,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,85.44,3,0,31.6128
8251,CA-2015-140221,03-05-2015,03-09-2015,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,4.712,2,0.6,-1.8848
8268,CA-2017-121790,1/30/2017,02-06-2017,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,69.375,1,0.5,-47.175
8272,CA-2016-169670,12/25/2016,12/31/2016,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,2563.056,8,0.1,313.2624
8273,CA-2016-139549,10/20/2016,10/25/2016,Standard Class,Corporate,United States,El Cajon,California,92020,West,Furniture,387.136,4,0.2,4.8392
8282,CA-2017-134810,05-09-2017,05-10-2017,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,207,3,0.2,25.875
8286,CA-2015-154284,12/21/2015,12/26/2015,Second Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,51.756,3,0.6,-33.6414
8298,US-2015-158911,07-05-2015,07-11-2015,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,4.928,2,0.2,0.7392
8303,US-2017-167318,7/26/2017,08-01-2017,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,362.352,3,0.2,45.294
8305,CA-2017-135419,11-03-2017,11-09-2017,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,486.368,4,0.2,36.4776
8311,CA-2014-168312,03-01-2014,03-07-2014,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,376.509,3,0.3,-43.0296
8312,US-2017-105935,1/26/2017,1/31/2017,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,62.72,4,0,24.4608
8314,CA-2014-161508,07-12-2014,7/16/2014,Standard Class,Home Office,United States,League City,Texas,77573,Central,Furniture,512.358,3,0.3,-14.6388
8333,CA-2016-153269,03-09-2016,03-12-2016,First Class,Consumer,United States,Andover,Massachusetts,1810,East,Furniture,354.9,5,0,88.725
8340,CA-2017-135076,4/13/2017,4/17/2017,Standard Class,Corporate,United States,Hesperia,California,92345,West,Furniture,436.704,6,0.2,-38.2116
8345,US-2014-155544,3/21/2014,3/25/2014,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,32.952,3,0.2,6.5904
8346,US-2014-155544,3/21/2014,3/25/2014,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,218.376,3,0.2,-10.9188
8347,US-2015-115238,4/30/2015,05-04-2015,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,31.4,5,0,13.188
8348,US-2015-115238,4/30/2015,05-04-2015,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,9.48,1,0,3.792
8350,US-2015-115238,4/30/2015,05-04-2015,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,24.3,5,0,10.449
8352,CA-2017-132199,05-03-2017,05-08-2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,32.448,2,0.2,7.3008
8354,CA-2017-132199,05-03-2017,05-08-2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,373.47,5,0.4,-112.041
8357,CA-2016-163174,8/26/2016,8/30/2016,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Furniture,186.54,3,0,41.0388
8363,CA-2017-147207,01-02-2017,01-04-2017,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,913.43,5,0.3,-169.637
8370,CA-2016-118745,06-11-2016,6/16/2016,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,902.712,3,0.2,33.8517
8371,CA-2016-163972,10/17/2016,10/21/2016,Standard Class,Home Office,United States,Fresno,California,93727,West,Furniture,120.666,2,0.15,21.294
8373,CA-2016-113726,11/24/2016,12-01-2016,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,82.26,3,0,33.7266
8383,CA-2016-163048,02-08-2016,2/15/2016,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,241.5,4,0.3,0
8392,CA-2017-110625,12/23/2017,12/30/2017,Standard Class,Home Office,United States,Danbury,Connecticut,6810,East,Furniture,27.46,2,0,9.8856
8394,CA-2016-142594,12-01-2016,12-06-2016,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,111.15,5,0,48.906
8396,CA-2016-142594,12-01-2016,12-06-2016,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,366.009,3,0.3,-47.0583
8399,CA-2017-120061,11-02-2017,11-07-2017,Second Class,Home Office,United States,Springfield,Ohio,45503,East,Furniture,155.372,2,0.3,-35.5136
8402,CA-2015-110814,12-05-2015,12-09-2015,Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,164.646,3,0.1,12.8058
8405,CA-2017-140480,07-08-2017,07-12-2017,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,83.92,4,0,5.8744
8407,CA-2017-140480,07-08-2017,07-12-2017,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,39.98,2,0,9.1954
8411,CA-2016-130820,11/15/2016,11/15/2016,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Furniture,630.024,4,0.4,-199.5076
8413,CA-2017-132290,03-10-2017,3/14/2017,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,933.408,4,0.3,-173.3472
8419,CA-2017-118199,05-09-2017,05-11-2017,First Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,286.85,1,0,63.107
8424,CA-2017-150091,10-12-2017,10/16/2017,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Furniture,40.48,2,0,17.4064
8425,CA-2017-150091,10-12-2017,10/16/2017,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Furniture,2154.9,5,0,129.294
8430,CA-2016-118129,12/19/2016,12/21/2016,Second Class,Consumer,United States,Reading,Pennsylvania,19601,East,Furniture,303.92,5,0.2,-30.392
8432,CA-2017-155621,11-08-2017,11/13/2017,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,274.2,10,0,112.422
8435,US-2014-127635,9/14/2014,9/18/2014,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,9.96,5,0.6,-6.723
8446,CA-2017-125451,10/23/2017,10/24/2017,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,240.744,4,0.3,-13.7568
8447,CA-2017-125451,10/23/2017,10/24/2017,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,35,4,0,14.7
8448,CA-2017-125451,10/23/2017,10/24/2017,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,210.68,2,0,50.5632
8449,CA-2017-125451,10/23/2017,10/24/2017,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,637.896,3,0.3,-127.5792
8453,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,344.372,4,0.3,-93.4724
8455,CA-2016-125087,4/18/2016,4/23/2016,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,127.88,5,0.6,-67.137
8457,US-2017-118556,5/28/2017,06-02-2017,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,106.869,3,0.3,-29.0073
8469,US-2016-164196,11-11-2016,11/17/2016,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,2678.94,6,0,241.1046
8470,US-2017-132031,4/23/2017,4/27/2017,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,387.136,4,0.2,-14.5176
8472,US-2017-132031,4/23/2017,4/27/2017,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,77.952,3,0.2,-11.6928
8485,CA-2017-142391,9/24/2017,9/24/2017,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,199.8,10,0,71.928
8491,CA-2016-158841,02-02-2016,02-04-2016,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,18.69,7,0,7.1022
8503,CA-2015-102316,03-01-2015,03-03-2015,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,184.752,3,0.2,-20.7846
8505,CA-2016-109400,05-02-2016,05-06-2016,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,366.744,4,0.3,-110.0232
8513,CA-2016-144645,02-02-2016,02-08-2016,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,73.784,2,0.6,-77.4732
8518,CA-2017-149720,06-04-2017,06-07-2017,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,30.336,6,0.6,-17.4432
8519,CA-2017-118003,12-04-2017,12-10-2017,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,12.99,1,0,1.5588
8520,CA-2017-118003,12-04-2017,12-10-2017,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,182.22,3,0,45.555
8521,CA-2017-118003,12-04-2017,12-10-2017,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,302.94,3,0,18.1764
8522,CA-2016-141887,01-11-2016,1/15/2016,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,54.992,14,0.2,8.9362
8526,CA-2017-161172,3/16/2017,3/16/2017,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,51.264,6,0.2,7.6896
8530,CA-2017-137624,11-10-2017,11/17/2017,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,241.424,2,0.2,-36.2136
8534,CA-2016-156748,11/30/2016,12-06-2016,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,389.97,3,0,35.0973
8543,CA-2015-157287,12/22/2015,12/23/2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,422.625,7,0.3,0
8545,CA-2016-119074,3/27/2016,3/31/2016,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,20.24,1,0,8.7032
8546,CA-2016-119074,3/27/2016,3/31/2016,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,39.92,4,0,11.1776
8550,CA-2015-126186,09-11-2015,09-12-2015,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,24.64,4,0.2,4.004
8555,CA-2016-102092,12-09-2016,12-11-2016,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,1056.86,7,0,158.529
8562,CA-2016-132829,12/23/2016,12/26/2016,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,2.328,2,0.6,-0.7566
8563,CA-2016-123540,04-02-2016,04-06-2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,1454.9,5,0,378.274
8565,US-2017-108315,4/30/2017,05-04-2017,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,220.704,6,0.2,-8.2764
8577,CA-2017-106747,07-03-2017,07-04-2017,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,102.3,1,0,26.598
8578,CA-2017-146164,12/22/2017,12/26/2017,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,607.52,2,0,97.2032
8581,CA-2014-130673,5/20/2014,5/22/2014,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,10.332,3,0.6,-5.9409
8593,CA-2017-101700,4/23/2017,4/26/2017,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,11.664,3,0.2,3.3534
8608,CA-2014-151946,06-04-2014,06-09-2014,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,56.96,2,0,21.0752
8610,CA-2014-151946,06-04-2014,06-09-2014,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,353.568,2,0.2,-44.196
8611,CA-2014-151946,06-04-2014,06-09-2014,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,13.96,2,0,6.7008
8619,CA-2017-117513,03-03-2017,03-08-2017,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,399.672,7,0.2,-14.9877
8621,US-2017-119319,11-06-2017,11-09-2017,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,30.56,5,0.6,-19.864
8630,CA-2015-164084,09-07-2015,09-12-2015,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,481.176,2,0.4,-120.294
8632,CA-2016-107783,7/28/2016,7/29/2016,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,177.45,5,0.5,-78.078
8635,CA-2017-159793,8/25/2017,8/29/2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,130.98,2,0.5,-89.0664
8638,CA-2017-151281,4/27/2017,05-02-2017,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,139.58,7,0,39.0824
8646,CA-2015-108259,11-08-2015,11/15/2015,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,4.712,1,0.2,1.4136
8647,CA-2016-113341,11/25/2016,11/29/2016,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,194.352,3,0.2,19.4352
8648,US-2015-131842,12-05-2015,12-08-2015,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,97.424,2,0.2,10.9602
8652,CA-2014-142769,9/13/2014,9/13/2014,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,14.19,3,0,5.5341
8661,CA-2017-124765,11/25/2017,11/30/2017,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,723.92,5,0.2,-81.441
8662,CA-2015-131856,05-12-2015,5/17/2015,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,21.968,4,0.6,-15.9268
8665,CA-2017-126634,3/30/2017,04-01-2017,Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,94.2,5,0,39.564
8671,US-2014-159611,12/27/2014,01-01-2015,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,182.352,3,0.2,-18.2352
8674,CA-2017-163265,2/16/2017,2/21/2017,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,600.558,3,0.3,-8.5794
8677,CA-2017-163265,2/16/2017,2/21/2017,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,7.692,1,0.6,-3.6537
8678,CA-2017-141705,10/24/2017,10/26/2017,First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,517.405,5,0.3,-81.3065
8696,CA-2017-127096,9/15/2017,9/17/2017,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,300.904,1,0.2,11.2839
8698,CA-2017-119284,6/15/2017,6/20/2017,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,31.168,4,0.2,9.3504
8699,CA-2017-119284,6/15/2017,6/20/2017,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,120.96,2,0.4,-28.224
8707,CA-2014-146815,09-08-2014,9/13/2014,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,172.764,2,0.1,13.4372
8710,CA-2014-119144,11/16/2014,11/18/2014,First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,305.9745,3,0.15,25.1979
8712,CA-2014-105648,03-03-2014,03-07-2014,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,626.352,3,0.2,-23.4882
8713,US-2015-145422,12-03-2015,12-07-2015,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,359.499,3,0.15,-29.6058
8718,CA-2016-120824,06-12-2016,6/16/2016,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,6.984,2,0.6,-4.5396
8721,CA-2016-120824,06-12-2016,6/16/2016,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,379.372,2,0.3,-119.2312
8728,CA-2015-103870,12/27/2015,12/31/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,53.352,3,0.2,16.0056
8729,CA-2015-103870,12/27/2015,12/31/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,131.104,2,0.2,8.194
8734,CA-2017-116988,6/27/2017,6/29/2017,Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,126.3,3,0,40.416
8743,US-2015-144771,10-02-2015,10-04-2015,First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,11.032,1,0.2,3.0338
8747,CA-2017-128076,02-02-2017,02-07-2017,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,210.58,2,0,12.6348
8759,CA-2016-114307,7/22/2016,7/26/2016,Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,27.42,3,0,9.3228
8771,CA-2016-151148,09-12-2016,9/13/2016,Same Day,Home Office,United States,Louisville,Colorado,80027,West,Furniture,83.136,4,0.2,5.196
8777,CA-2016-102813,07-02-2016,07-03-2016,First Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,528.43,5,0.3,0
8779,CA-2017-135377,12/13/2017,12/18/2017,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,287.976,3,0.2,7.1994
8782,CA-2015-133585,03-01-2015,03-04-2015,First Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,1227.9984,6,0.32,-36.1176
8784,CA-2016-116911,9/15/2016,9/20/2016,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,1128.39,3,0,259.5297
8789,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,698.352,3,0.2,52.3764
8790,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,77.728,2,0.2,-3.8864
8803,CA-2016-140935,11-10-2016,11-12-2016,First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,341.96,2,0,54.7136
8807,CA-2016-113082,09-12-2016,9/16/2016,Standard Class,Corporate,United States,Utica,New York,13501,East,Furniture,40.48,2,0,14.5728
8814,CA-2015-127754,7/26/2015,7/31/2015,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Furniture,266.352,3,0.2,13.3176
8832,CA-2015-145324,11/15/2015,11/19/2015,Standard Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,39.96,2,0,14.3856
8850,CA-2015-140718,07-02-2015,07-04-2015,First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Furniture,159.84,10,0.2,45.954
8862,CA-2015-125934,09-11-2015,9/18/2015,Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Furniture,8.92,4,0,3.9248
8867,CA-2014-120411,9/20/2014,9/23/2014,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,493.43,5,0.3,-70.49
