 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",Good,I like very nice
 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",,boAt Rockerz 370
 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",So so good,"This boAt headphone is the best hea under 1000 . boAt is always best 
#bestqulity
#bestbass"
 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",It's rock,Really good
 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",Rockers 370,It's making problem
 Rockerz 370 ,"
Sale price₹ 1,199",52% off,79 reviews,"★
  4.8
    ",Good,The product is good when compared to the Flipkart product
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",Good,Good product
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",Very good product,Very good product
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",Very good sound,Nice sound quality
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",,boAt Rockerz 255 Neo
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",It's too good,Best neck band I'm 950rs
 Rockerz 255 Neo ,"
Sale price₹ 1,299",57% off,95 reviews,"★
  4.8
    ",,Good product
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",Warranty,How to get warranty of products
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",amazing product 261 rockerz,hats off to the packaging style. boats never miss impressing its user with their unique color designs and economic pricing. highly satisfied with the product. waiting 4 boats to launch 60-watt Bluetooth speakers
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",Very good,Quality is very good thank you
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",Good,Very power full product....
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",Boat earphone wireless,It's too good.. i love it... Thank you boat
 Rockerz 261 ,"
Sale price₹ 849",83% off,67 reviews,"★
  4.8
    ",Amazing product,My family loved the product!! Hoping to see something amazing in the future!!
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",Excellent Product,"The Boat Rockerzz 333 ANC is a premium, technologically very advanced for its price. The QNC is effective. I am very happy with my purchase."
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",,"Rockerz 333 ANC | Bluetooth Neckband with 13mm Drivers, DIRAC OpteoTM, Active Noise Cancelling and ENx™ Technology, 20 Hours Playtime"
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",Best bass and sound,The product lokks very premium. Packaging of product is good. Build quality is good. Loved it sound quality and bass. If you are a bass lover then definitely go for it.
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",Feedback of Rockerz 333,"Excellent product and delivery is to much fast 
I love this product."
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",Awesome,Sound was Good.... No words to day.. Thank you Boat
Rockerz 333 ANC ,"
Sale price₹ 1,899",68% off,48 reviews,"★
  5.0
    ",Suparrr,Mast jakash
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",Nice,Good working and in the battery life
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",nice product,"backup-4.5 star
noise cancelation-4 star
sound-4 star"
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",Great product,The battery life is very good and it connects two devices easily. When call is going on one phone you can even answer on second phone which places the call on first one on hold.
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",Excellent product,It's a very good neckband not too heavy as it seems like. Looks premium and sound quality is just wow... Loved it.. ❤
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",Supperbbb,Top class quality
 Rockerz 385 V2,"
Sale price₹ 1,499",70% off,73 reviews,"★
  4.8
    ",I loved it,"Rokerz 385 V2 is a good quality product, I'll recommend to purchase it"
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",Best product,I am happy 😊
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",,Thik prodakte tha good
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",,boAt Rockerz 235 Pro
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",Unique products,Awesome product. Go get it n enjoy the music.
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",,Best
 Rockerz 235 Pro ,"
Sale price₹ 999",50% off,48 reviews,"★
  4.9
    ",Good,So nice product
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",,boAt Rockerz 255F
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",,Good
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",,Good product. Delivery safe and on time. Thank you boat Rockerz.
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",,5 star
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",Very  Nice production,*****
 Rockerz 255F ,"
Sale price₹ 1,299",57% off,46 reviews,"★
  4.8
    ",Good product,Excellent to ear a music and voice
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",Perfect!,"I really have trust on BOAT. 
It always feels amazing using BOAT product❤"
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",,boAt Rockerz 260 v1
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",Product is good but delivery taken time was very worst,Product is good but delivery taken time was very worst
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",Products are good,Sounds very nice
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",Nice product,Worth money...nice product
 Rockerz 260 v1 ,"
Sale price₹ 1,199",52% off,40 reviews,"★
  4.9
    ",,boAt Rockerz 260 v1
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",Best ever,Best quality.
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",SUPER,SUPER
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",,boAt Rockerz 330 Pro
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",5 🌟,"Happy to buy a boat product 
Battery 
Sound
Design 
Connectivity 
Everything is good"
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",Good,Very nice product
 Rockerz 330 Pro ,"
Sale price₹ 1,799",40% off,47 reviews,"★
  4.9
    ",Fantastic,"It's been a month & I love them. Using them for my office work, No disconnectivity. Superb Sound & No disturbance in between. Battery life is sooo good. Good Base. Go for it 😃"
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",Gd producg,Ok
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",It's amazing,Thanks for this
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",,Good all sound is ok
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",Boat rockerz 400,"Super
Sound 9/10
Bass 10/10
Overall good"
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",Nice,Good
 Rockerz 400 ,"
Sale price₹ 1,499",50% off,95 reviews,"★
  4.8
    ",Exellent product,One of of best brand boat thank you..
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,Super
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,Good product but very big size
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,Awesome 👍
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,"boAt Rockerz 245 Pro | Wireless Earphones with 10 min ASAP™ Fast Charge, 20 Hours of nonstop playback & ENx™ Technology"
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,"boAt Rockerz 245 Pro | Wireless Earphones with 10 min ASAP™ Fast Charge, 20 Hours of nonstop playback & ENx™ Technology"
 Rockerz 245 Pro ,"
Sale price₹ 1,299",48% off,16 reviews,"★
  4.8
    ",,Good
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",,Nice
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",,boAt Rockerz  205 Pro
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",Very nice 👍,Excellent product 👍👍👍👍
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",,Very good prococt
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",Very good item from boat,[****]
 Rockerz 205 Pro ,"
Sale price₹ 999",60% off,10 reviews,"★
  4.9
    ",Very good,Bahut hi achha h air bettery  kamal ki h
TRebel Rockerz 255 Pro ,"
Sale price₹ 1,499",57% off,4 reviews,"★
  5.0
    ",Product description good,Excellent package
TRebel Rockerz 255 Pro ,"
Sale price₹ 1,499",57% off,4 reviews,"★
  5.0
    ",,Good product
TRebel Rockerz 255 Pro ,"
Sale price₹ 1,499",57% off,4 reviews,"★
  5.0
    ",Boat,Nice bluetooth
TRebel Rockerz 255 Pro ,"
Sale price₹ 1,499",57% off,4 reviews,"★
  5.0
    ",Awesome,fully satisfied with the product
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",Best headphones,Super Headphones 255 Pro
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",,boAt Rockerz 255 Pro Made in India
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",boAt is only the competitor of boAt.,Excellent product.
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",boat,Very nice
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",Good,Nice
 Rockerz 255 Pro Made in India,"
Sale price₹ 1,399",60% off,24 reviews,"★
  4.9
    ",,boAt Rockerz 255 Pro Made in India
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",,Nice product thanks boat
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",,TRebel Rockerz 235 V2
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",Supar,Supar
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",Good,Good product
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",,TRebel Rockerz 235 V2
 TRebel Rockerz 235 V2 ,"
Sale price₹ 1,199",60% off,20 reviews,"★
  4.8
    ",Best Product,"Sound is very good 
Colour is very good 
Smoothless nakeband"
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",Prashant Gupta,"All things are good in following points-
1- good sound with the help of 13drivers 
2- Good ANC mode 
3- good battery life
4- good audio call with enx technology
5- good built and good maintain if everything in neckband"
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",THIRD CLASS QUALITY,"PLEASE DONT WASTE YOUR MONEY WITH BOAT COMPANY , THEY CAN NOT PROVIDE SERVICE AFTER SALES , STAFF NEHAVE WAS VERY RUDE.."
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",,"Rockerz 330 ANC | Best Neckband with 13mm Drivers, DIRAC Opteo™, Active Noise Cancelling and ENx™ Technology, 20 Hours Playtime"
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",Good,good
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",Boat rockers 330 ANC,Amazing product. superb sound quality. The ANC feature works really well. The flexibility provides a bonus to the product look.
Rockerz 330 ANC ,"
Sale price₹ 1,999",67% off,12 reviews,"★
  4.7
    ",Best For Bass Lover ,It was Good product
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",,Feels nice and assured while wearing
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",,"boAt Rockerz 600 | Bluetooth Headphone with 40mm Dynamic Driver,  08 Hours Palyabck, Easy Tap Controls, Extended Battery"
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",,"boAt Rockerz 600 | Bluetooth Headphone with 40mm Dynamic Driver,  08 Hours Palyabck, Easy Tap Controls, Extended Battery"
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",,boAt Rockerz 600
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",It's ready 🤣 to rokarz,Good
 Rockerz 600 ,"
Sale price₹ 1,699",57% off,35 reviews,"★
  4.8
    ",Good,Excellent
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",Good,Awsome
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",,Good
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",,Very good product
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",Nice product,It boat rockers 375 is very good. Sounds very well.
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",,boAt Rockerz 375
 Rockerz 375 ,"
Sale price₹ 999",75% off,11 reviews,"★
  4.9
    ",boAt Rockerz 375,"Nice product. Battery life is also very good. boAt Rockerz 375 is very good for calling purpose and listening music. Sound clarity and bass is very nice. Didn't use the ""beast mode"" as I am not using this for gaming purpose."
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",,"boAt Rockerz 518 | Wireless Headphone with Dynamic 50mm Driver, Up To 20 Hours Of Playtime, Easy Control and Lightweight"
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",Product,Very good nice quality 👍👍👍👍
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",,boAt Rockerz 518
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",,boAt Rockerz 518
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",Nice superb quality pro,Nice superb quality product
 Rockerz 518 ,"
Sale price₹ 1,599",60% off,44 reviews,"★
  4.9
    ",Best,Nice
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",,"boAt Nirvanaa 751 ANC | Wireless Headphone with 40 mm drivers, 65 Hours (54 Hours with ANC), Type C, Dual Compatibility"
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",,Value for money product. Good look good sound.
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",As expected good,"Looks 5/5
Comfort 4.5/5
Anc 4/5
Sound 4/5
Overall 4.5/5"
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",NIRVANAA 751,"Nice headphones 
Great price 
Worth the price"
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",,Great product with long life battery. Easy to use and great sound quality.
 Nirvanaa 751 ANC ,"
Sale price₹ 3,999",50% off,27 reviews,"★
  4.7
    ",Great Sound,Great product with long life battery. Easy to use and great sound quality and especially very durable.
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",,boAt Rockerz 450R
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",,boAt Rockerz 450R
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",,boAt Rockerz 450R
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",Headphone,Nice sound
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",It was amazing,Its was good and sounds are perfect  I like it so much can't believe we can get a amazing headphone in 1299
 Rockerz 450R,"
Sale price₹ 1,499",62% off,10 reviews,"★
  5.0
    ",,very satisfied 😍
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",,"boAt Rockerz 425 | Wireless Bluetooth Headphones with 40mm drivers, 25 hours Total Playback Time, Bluetooth v5.2, Type C"
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",,"boAt Rockerz 425 | Wireless Bluetooth Headphones with 40mm drivers, 25 hours Total Playback Time, Bluetooth v5.2, Type C"
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",,boAt Rockerz 425
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",Sanghapal,"Excellent  product,good sound"
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",,Good product...
 Rockerz 425 ,"
Sale price₹ 1,499",50% off,22 reviews,"★
  4.9
    ",Amazing quality,"I just received my order and the bass , sound quality and design everything is perfect. Best buy"
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Amazing,Good product.
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Amazing,Best sound and battery backup
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Adorable sound,Adorable sound system and beautiful design I love it
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",,Product and Quality of product is good
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",Awesome,Amazing very good product. I Love it.🙂
 Rockerz 450 Batman DC Edition ,"
Sale price₹ 1,299",67% off,8 reviews,"★
  4.9
    ",,Too Good With Bass Nd Volume
Rockerz 255 ARC ,"
Sale price₹ 1,299",48% off,1 review,"★
  4.0
    ",Pretty good,"It's a good product overall, could use better quality button and overall product quality could have been better"
 Trebel Rockerz 255 Pro+ ,"
Sale price₹ 1,599",60% off,7 reviews,"★
  4.7
    ",Worth the Money!,Definitely worth the money! In a similar price it’s way better than Skull Candy
 Trebel Rockerz 255 Pro+ ,"
Sale price₹ 1,599",60% off,7 reviews,"★
  4.7
    ",,Trebel Rockerz 255 Pro+
